epoch,loss,test_loss(cost),wight,n_grad
0, 1897.149415247954, 1980.6083667210169, [ 0.17351631  0.40744459 -0.51870224], [ 7.03710992 67.95942632  7.64382884]
1, 1835.8818275289136, 1921.310326609985, [ 0.060011    1.15462826 -0.43915665], [-11.35053166  74.71836646   7.95455897]
2, 3627.1205365420865, 1821.7036949087644, [ 0.0136822   2.44103796 -0.34242271], [ -4.63287958 128.64097039   9.67339442]
3, 2803.6855305463027, 1745.4867479664763, [-0.75007531  3.48962459 -0.02731988], [-76.37575107 104.85866293  31.51028339]
4, 1490.0859153740416, 1697.6303758675076, [-1.02162645  4.13621004 -0.0475344 ], [-27.1551144   64.65854521  -2.02145209]
5, 1320.6447772745848, 1660.3562221658794, [-1.03064442  4.64321978 -0.08339223], [-0.90179698 50.70097328 -3.58578372]
6, 1864.4761064480786, 1606.0541325091122, [-0.79946691  5.39749488 -0.09989197], [23.11775136 75.42750979 -1.64997325]
7, 1301.0684342127947, 1569.16747702935, [-0.67660855  5.8765855  -0.41396564], [ 12.28583569  47.90906264 -31.40736781]
8, 1699.1252271317608, 1515.912457017488, [-0.4931079   6.59316654 -0.82753085], [ 18.35006529  71.65810408 -41.35652068]
9, 2012.7164985432005, 1463.8690278353458, [-0.5212424   7.40665075 -0.53528476], [-2.81345031 81.34842098 29.22460936]
10, 1022.5570390780701, 1425.9589727707703, [-0.433448    7.93602008 -0.88144297], [  8.77943973  52.93693297 -34.61582103]
11, 2081.304822703308, 1360.981119192031, [-0.92716585  8.88588898 -1.48340591], [-49.37178502  94.98688952 -60.19629416]
12, 942.4505422345026, 1322.4296268123248, [-0.76387746  9.52467869 -1.26281015], [16.32883928 63.87897084 22.05957612]
13, 888.6201698537507, 1304.1226718032406, [-1.06926375  9.87634264 -0.88531134], [-30.53862902  35.16639528  37.7498812 ]
14, 824.6618534503881, 1286.5157412922285, [-0.73707111 10.14220286 -1.00455173], [ 33.21926406  26.58602176 -11.92403946]
15, 816.6931081629695, 1273.662955848251, [-0.82504153 10.35723682 -1.00509626], [-8.7970418  21.50339593 -0.05445291]
16, 1053.0885105404022, 1245.5450102676973, [-0.78884252 10.82366403 -1.04140867], [ 3.6199005  46.64272136 -3.63124056]
17, 877.8557977828028, 1222.906200212637, [-0.66450042 11.19117237 -1.16744018], [ 12.4342105   36.750834   -12.60315147]
18, 1074.8275086687097, 1183.5633677212081, [-0.24588182 11.83864317 -1.41678822], [ 41.86185993  64.74708044 -24.93480431]
19, 1133.0038639062593, 1152.1255023596186, [-0.22691263 12.3759706  -1.60646589], [  1.89691928  53.73274224 -18.96776673]
20, 881.2952978507899, 1134.498687450254, [-0.49763825 12.70910005 -1.50246878], [-27.07256195  33.31294518  10.39971138]
21, 2152.3045189847307, 1066.826961025082, [-0.39098453 13.9791909  -1.37259487], [ 10.66537143 127.00908549  12.98739076]
22, 502.63877983875625, 1059.6356186765818, [-0.33266209 14.14426526 -1.12170842], [ 5.83224405 16.50743587 25.08864488]
23, 1214.5374525569391, 1035.8145286670863, [ 0.02979279 14.61743347 -0.9816243 ], [36.24548867 47.31682049 14.00841226]
24, 982.1935306967501, 1013.6204340988616, [-0.05490144 15.07917429 -0.79177224], [-8.46942344 46.17408226 18.98520632]
25, 1269.3108019966955, 972.3148685272994, [ 0.12042955 15.85095973 -1.2885113 ], [ 17.53309917  77.17854413 -49.67390642]
26, 1227.257816780607, 942.7374783979008, [ 0.20922351 16.48092873 -1.16467837], [ 8.87939563 62.99689976 12.38329266]
27, 453.3544743570246, 936.7578284382435, [ 0.22052344 16.63240593 -0.96096352], [ 1.12999337 15.14772069 20.37148503]
28, 1226.817962839866, 914.4294166103891, [ 5.19459763e-03  1.71034267e+01 -1.03950943e+00], [-21.53288442  47.10208103  -7.85459076]
29, 1171.8171728140921, 884.7409125996911, [-0.1212038  17.75341299 -1.09000348], [-12.63983955  64.99862431  -5.04940456]
30, 1180.4312183132408, 853.1188924818443, [-1.06761428e-03  1.84750470e+01 -1.05174194e+00], [12.01361836 72.16340273  3.82615403]
31, 1044.0456211240594, 825.936008206472, [-0.43917071 19.12793875 -1.04468759], [-43.81030966  65.28917301   0.70543439]
32, 567.5309069356068, 811.1790453642835, [-0.51528918 19.4919455  -1.0074157 ], [-7.61184689 36.4006755   3.72718888]
33, 542.7143134976275, 796.9926234470945, [-0.49235709 19.85781734 -0.86289681], [ 2.29320912 36.58718355 14.45188963]
34, 284.08343137028174, 791.5370980770233, [-0.42665457 19.99614982 -0.82067373], [ 6.57025189 13.83324804  4.22230731]
35, 525.926636055183, 781.4257920126242, [-0.43317443 20.2332078  -0.9549334 ], [ -0.65198569  23.70579806 -13.42596698]
36, 1314.700051125519, 754.1485002998356, [-0.15078621 20.9511     -0.75310286], [28.23882178 71.78922069 20.18305451]
37, 1424.9030476658631, 725.6031037181456, [-0.05928511 21.73487577 -0.59773595], [ 9.15010976 78.37757692 15.53669104]
38, 940.4263404468666, 709.4993316227542, [-0.11266341 22.19331156 -0.53068142], [-5.33782984 45.84357909  6.70545241]
39, 743.605871822059, 690.6332362750409, [-0.25292757 22.74820258 -0.46551469], [-14.02641603  55.48910211   6.51667328]
40, 750.1773151692388, 681.1559714851637, [-0.33871837 23.03757014 -0.41913365], [-8.57907988 28.93675565  4.63810406]
41, 544.8590505582936, 669.4368697440674, [-0.45509978 23.40369061 -0.36388476], [-11.63814153  36.61204705   5.52488933]
42, 808.1490983060548, 660.7641946504372, [-0.2598634  23.68037726 -0.2201821 ], [19.52363855 27.66866481 14.37026544]
43, 379.7580581117048, 653.9681137257712, [-0.4338331  23.89100697 -0.28037376], [-17.39697007  21.06297105  -6.01916574]
44, 633.7059051348452, 641.4535234670525, [-0.3871972  24.25490299 -0.45393785], [  4.66358942  36.38960237 -17.35640878]
45, 426.75828338908025, 635.4873549578407, [-0.33952886 24.45724221 -0.36997147], [ 4.76683462 20.23392115  8.39663816]
46, 328.70517606698337, 629.7952967159496, [-0.49699028 24.66977856 -0.27549954], [-15.74614259  21.25363585   9.4471929 ]
47, 360.5136172506792, 622.3659711411614, [-0.33153661 24.9001296  -0.29722704], [16.54536783 23.03510318 -2.17275035]
48, 320.88126369645227, 620.7992114272062, [-0.35936683 24.95090374 -0.31814174], [-2.78302225  5.07741427 -2.09146981]
49, 634.3953279846859, 611.5360019801427, [-0.31016119 25.21522559 -0.60615211], [  4.92056383  26.4321854  -28.80103682]
50, 163.45405420915452, 607.2205541233824, [-0.34686112 25.37837615 -0.52706376], [-3.66999327 16.31505536  7.90883476]
51, 528.4330169795842, 603.5008127797182, [-0.36894052 25.51395699 -0.49747953], [-2.20793968 13.558084    2.95842326]
52, 325.57908800854807, 600.9687207947804, [-0.29108353 25.59260088 -0.52462946], [ 7.78569886  7.86438988 -2.71499375]
53, 472.4435561416124, 598.9739202094831, [-0.41752357 25.67708369 -0.49613145], [-12.64400363   8.44828016   2.84980187]
54, 185.1630406418876, 596.4857431865872, [-0.37925827 25.77279569 -0.43028945], [3.82652998 9.57119991 6.58419921]
55, 339.96379654772284, 593.7611546034076, [-0.49105864 25.90954757 -0.2525756 ], [-11.18003734  13.67518816  17.77138559]
56, 661.5078925157252, 581.9157536895659, [-0.5101514  26.35762899 -0.17433143], [-1.90927569 44.80814199  7.82441661]
57, 629.6012696985933, 575.3684805965835, [-0.44722272 26.64549605  0.0763265 ], [ 6.29286778 28.78670648 25.06579289]
58, 837.4516935009066, 558.6683610214161, [-2.98584845e-01  2.72680598e+01  1.49413150e-02], [14.86378757 62.25637203 -6.13851827]
59, 362.5609473012154, 555.0156991740602, [-0.26459614 27.38746092 -0.10578468], [  3.39887038  11.94011483 -12.07259992]
60, 455.7693923937375, 550.5307157770666, [-0.50727758 27.59783359 -0.08320112], [-24.26814438  21.03726679   2.25835646]
61, 556.6109217100941, 542.8540598807358, [-0.6269004  27.96132219  0.06419358], [-11.96228158  36.34886015  14.73947004]
62, 438.38704868556414, 533.7047571397254, [-0.58558244 28.31597669 -0.100668  ], [  4.13179616  35.46545032 -16.48615814]
63, 576.0672080090783, 527.6942147953281, [-0.63480916 28.57700142 -0.15954724], [-4.92267169 26.10247226 -5.88792422]
64, 692.2016962543373, 522.8653522881683, [-7.33752975e-01  2.88394568e+01 -1.45537058e-02], [-9.89438193 26.24553458 14.4993537 ]
65, 224.04655859408982, 518.1298584916146, [-0.52947461 29.0060995  -0.13105476], [ 20.42783668  16.66427414 -11.65010575]
66, 861.1348286382483, 506.8757211961724, [-0.40049456 29.52176195 -0.16185096], [12.89800505 51.56624473 -3.07961991]
67, 469.83866351767773, 504.783720880136, [-0.61031717 29.71364004  0.1085694 ], [-20.98226169  19.18780935  27.04203654]
68, 257.7430699187606, 504.10349422396143, [-0.69672537 29.7735982   0.16109868], [-8.64081947  5.99581583  5.25292786]
69, 543.2014340360664, 502.5021318297575, [-0.46439254 29.80856874  0.11607198], [23.23328265  3.49705334 -4.50267036]
70, 493.5543512858816, 493.5920712592253, [-0.38314413 30.30287176  0.29933137], [ 8.12484099 49.43030297 18.32593954]
71, 279.6504307935208, 492.7060735193008, [-0.38955468 30.34722893  0.28491374], [-0.64105465  4.43571694 -1.44176297]
72, 705.7581396701243, 491.08134453649023, [-0.22203519 30.39161995  0.20622335], [16.75194937  4.43910163 -7.86903918]
73, 324.6830689879556, 489.41242734370894, [-0.18072856 30.49819604  0.29179485], [ 4.13066286 10.65760865  8.55715026]
74, 394.0893444910055, 489.36890485890603, [-0.3465856  30.47409248  0.09694492], [-16.5857038   -2.41035592 -19.48499313]
75, 759.3523600518874, 482.0397015849765, [-1.25730952e-01  3.08225668e+01 -1.94044560e-02], [ 22.08546433  34.84742726 -11.63493791]
76, 392.4473133245624, 478.86149121789776, [-2.67737340e-02  3.10090635e+01  5.36209933e-02], [ 9.89572177 18.64967607  7.30254493]
77, 724.3856573212357, 474.552569266333, [-1.37044563e-02  3.12888624e+01  1.68659573e-01], [ 1.30692777 27.97988781 11.50385795]
78, 974.5260268006826, 470.2325748466943, [ 0.14781704 31.50261142  0.05769064], [ 16.15214948  21.37490265 -11.09689281]
79, 307.86673682203923, 467.8383021105121, [ 0.18477802 31.65185037  0.07845933], [ 3.69609845 14.92389494  2.07686847]
80, 327.38080285313714, 467.80886615339404, [ 0.05550637 31.66310314  0.05665513], [-12.92716539   1.12527718  -2.18041948]
81, 145.757280451427, 466.1607290464544, [ 0.12907069 31.76617428  0.08860046], [ 7.35643257 10.30711434  3.19453292]
82, 642.418504906439, 460.5618798813534, [4.35950233e-03 3.21449652e+01 8.37641221e-02], [-12.47111925  37.87909579  -0.48363418]
83, 776.0451370170664, 452.16602376968336, [ 0.19190077 32.74500449  0.23321683], [18.75412671 60.00392545 14.94527031]
84, 385.5295636483453, 447.9359421874753, [ 0.1108332  33.03600386  0.11557715], [ -8.10675729  29.09993678 -11.76396756]
85, 499.4001601315005, 445.60892290315246, [ 0.19660239 33.2465586   0.25918895], [ 8.5769191  21.0554738  14.36117997]
86, 354.1094505742377, 446.032964219047, [ 0.19903579 33.17828051  0.14631554], [  0.24333986  -6.82780893 -11.28734055]
87, 1061.1382043179258, 444.3986822651745, [ 0.0399753  33.34690101  0.19374244], [-15.90604883  16.86204988   4.74268955]
88, 584.8034829445253, 441.52225719827965, [ 0.23145692 33.64179295  0.46455858], [19.14816182 29.48919435 27.08161405]
89, 382.4887908196952, 441.6581373233143, [ 0.11453829 33.70144084  0.60331805], [-11.691863     5.96478935  13.87594659]
90, 504.0318420077557, 441.20763739955515, [ 0.12110785 33.70056673  0.50418793], [ 0.65695614 -0.08741173 -9.91301131]
91, 195.34899463958195, 441.56582862724, [ 0.03877858 33.68061165  0.49230397], [-8.23292682 -1.99550769 -1.18839578]
92, 128.58078638569268, 441.5239623666662, [1.10455524e-02 3.36820512e+01 4.72558851e-01], [-2.77330268  0.14395579 -1.97451235]
93, 346.2131589330205, 440.6113255952643, [3.25506375e-02 3.37090712e+01 3.43247035e-01], [  2.15050851   2.70200291 -12.93118163]
94, 227.72900252596847, 439.8338296246253, [-8.28578525e-03  3.37703321e+01  3.05515507e-01], [-4.08364227  6.12609081 -3.7731528 ]
95, 200.07775468546387, 440.2035914600271, [-0.22789778 33.73653416  0.15418338], [-21.96119959  -3.37979834 -15.13321296]
96, 440.2703683507898, 440.3985461637328, [-4.53394293e-01  3.37339773e+01  1.02669221e-02], [-22.54965123  -0.25568904 -14.39164555]
97, 216.67608785452248, 439.61654769009425, [-0.2356084  33.69662287 -0.16575898], [ 21.7785896   -3.73544061 -17.60259046]
98, 1275.3849976792826, 435.8111996609904, [-0.45153259 34.11087384 -0.10400771], [-21.592419    41.42509743   6.17512707]
99, 696.5684268240285, 433.0794094888118, [-6.71639539e-01  3.44841469e+01  1.92226305e-02], [-22.01069514  37.32730466  12.32303422]
100, 416.1549722220608, 431.47313895131026, [-0.63420155 34.66705173  0.12103436], [ 3.74379857 18.29048461 10.18117263]
101, 381.05453411941164, 431.77225409938995, [-0.67468494 34.67026198  0.17477928], [-4.04833835  0.32102457  5.37449244]
102, 241.42164316810917, 430.0635017977374, [-0.67795081 34.83618496  0.13065185], [-0.32658743 16.59229858 -4.41274327]
103, 522.91519251146, 430.0890730079126, [-0.82559431 34.9439076   0.26076372], [-14.76434997  10.77226375  13.01118691]
104, 255.35671416304567, 429.39529745322466, [-0.80881725 35.03117645  0.30595057], [1.67770578 8.72688479 4.5186851 ]
105, 108.69311478178557, 428.1186010354709, [-0.83377123 35.14883101  0.20658545], [-2.49539736 11.76545645 -9.93651227]
106, 455.4317120611587, 428.04237722685264, [-0.84181047 35.17105858  0.23119834], [-0.80392396  2.22275677  2.46128902]
107, 260.3576625855479, 428.6011451182079, [-0.83713784 35.14662159  0.33612579], [ 0.46726297 -2.44369939 10.49274538]
108, 342.9474129973563, 427.35444294331506, [-0.89484849 35.4069909   0.52586691], [-5.77106555 26.0369312  18.97411229]
109, 226.41644716737332, 426.8404302682234, [-0.79476838 35.43854989  0.56474245], [10.00801153  3.15589886  3.8875539 ]
110, 347.4380549897607, 425.5794507581115, [-0.74557007 35.67136979  0.7527121 ], [ 4.91983092 23.28199032 18.79696451]
111, 311.98603729489724, 424.0746247775597, [-0.64442829 35.75438434  0.6364718 ], [ 10.11417805   8.30145515 -11.62402995]
112, 592.9584248878701, 423.7547062972459, [-0.95049404 36.04237808  0.76308861], [-30.60657561  28.79937382  12.66168095]
113, 766.9715201713883, 421.4344718408938, [-0.9253489  36.32282314  0.67603539], [ 2.5145147  28.04450558 -8.70532137]
114, 522.9988245053967, 420.98545214108884, [-0.88132976 36.47933052  0.84760721], [ 4.40191377 15.65073821 17.15718211]
115, 335.4006707327864, 418.916678560834, [-0.79140484 36.636238    0.65697219], [  8.99249169  15.69074783 -19.06350212]
116, 217.00835824497707, 417.38237044058036, [-0.59082173 36.63703839  0.45440583], [ 20.0583113    0.08003934 -20.2566361 ]
117, 153.38089796783305, 417.1692026925095, [-0.5663668  36.73390363  0.57053796], [ 2.44549314  9.68652343 11.613213  ]
118, 232.46347878274096, 416.58427638919005, [-0.55652279 36.77947028  0.48642689], [ 0.98440065  4.55666582 -8.41110757]
119, 248.09016343049834, 416.15241433255227, [-0.53064838 36.71025588  0.27100731], [  2.58744148  -6.92144004 -21.54195787]
120, 210.0229078211277, 416.2697455470418, [-0.67025559 36.74309671  0.19269189], [-13.96072114   3.28408284  -7.83154205]
121, 282.40116068058853, 416.0267799965141, [-0.6627266  36.71698665  0.06618416], [  0.75289898  -2.61100587 -12.65077319]
122, 167.1803098739559, 415.2631646194178, [-6.41299616e-01  3.68125411e+01 -2.54716685e-03], [ 2.14269812  9.55544719 -6.87313222]
123, 219.32869864262966, 415.9633228089761, [-0.64056686 36.72154872  0.08390086], [ 0.0732759  -9.09924045  8.64480249]
124, 199.6875264749376, 415.46700824649736, [-6.71472840e-01  3.68030081e+01  1.17313771e-02], [-3.09059827  8.14593333 -7.21694809]
125, 413.57772920487224, 415.0181256265634, [-0.64224969 36.81891783 -0.09194017], [  2.92231464   1.59097745 -10.36715439]
126, 358.16676078488615, 414.71724736280555, [-0.6251988  36.8256751  -0.18127318], [ 1.70508896  0.67572726 -8.9333015 ]
127, 311.61526956170445, 415.3918026751601, [-0.57107278 36.75810266  0.04198433], [ 5.41260193 -6.7572445  22.32575122]
128, 545.5018204378531, 415.6841148487916, [-0.73899026 36.93181087  0.22998726], [-16.79174749  17.37082161  18.80029327]
129, 339.1341464623262, 415.5007651869766, [-0.59815865 36.8061945   0.13748393], [ 14.08316107 -12.56163699  -9.25033316]
130, 373.8474992990081, 415.48161764822146, [-5.69281116e-01  3.67330509e+01  2.80758284e-02], [  2.88775328  -7.31435987 -10.94081029]
131, 445.82700356555443, 415.40157811614546, [-0.46214367 36.83982431  0.32963124], [10.71374461 10.67734042 30.15554162]
132, 191.60825629119057, 414.9919358793019, [-0.53932013 36.96931999  0.31891089], [-7.7176458  12.94956812 -1.07203521]
133, 619.2071144345249, 414.47131305024544, [-0.5711703  37.12137947  0.34568973], [-3.18501762 15.2059477   2.67788369]
134, 420.049801326084, 413.71039362335466, [-0.54099017 37.21476051  0.27069579], [ 3.01801328  9.33810456 -7.49939353]
135, 404.13667307463135, 412.5526358563566, [-0.53798877 37.39847946  0.13531044], [  0.30013978  18.37189499 -13.53853563]
136, 464.43466001498, 412.22769163742583, [-6.77383439e-01  3.75394016e+01  4.80829577e-04], [-13.93946661  14.09221394 -13.48296083]
137, 309.5848265977287, 412.34783296434483, [-0.73206514 37.50629974 -0.10102914], [ -5.46817037  -3.31018576 -10.15099667]
138, 161.8394131019324, 411.7396864765591, [-0.69639421 37.60857462 -0.14831056], [ 3.56709323 10.22748782 -4.72814245]
139, 550.6394320576867, 411.8062163774547, [-0.72359607 37.77400049  0.07793366], [-2.72018608 16.54258675 22.62442229]
140, 762.717235746318, 413.167611873143, [-0.7449362  37.74937702  0.49933778], [-2.13401284 -2.46234676 42.14041227]
141, 456.76362971068636, 412.5280770348018, [-0.71966748 37.93453319  0.5124469 ], [ 2.52687246 18.51561638  1.31091144]
142, 368.3269557911312, 411.99063781351293, [-0.68883322 38.02614595  0.46467057], [ 3.0834253   9.16127643 -4.77763304]
143, 573.5572047667283, 410.21764244884673, [-0.49376098 38.24430142  0.30607502], [ 19.50722456  21.81554657 -15.85955438]
144, 650.0042793059085, 409.7634126618266, [-0.50892294 38.29710062  0.15387091], [ -1.51619637   5.27992068 -15.22041102]
145, 132.86314961895692, 409.41205253452245, [-0.48869994 38.39530493  0.12095435], [ 2.02230013  9.82043057 -3.29165599]
146, 795.5932073788919, 409.6515740885539, [-0.65880706 38.77639676  0.17822852], [-17.01071233  38.10918343   5.7274162 ]
147, 202.3194607419251, 409.9340815758609, [-0.80511082 38.87176192  0.06428212], [-14.63037616   9.53651546 -11.39463956]
148, 335.05349095810095, 409.55312152748803, [-0.8340922  38.99279774 -0.16916322], [ -2.8981375   12.10358262 -23.34453377]
149, 468.7695872891568, 410.72605635052975, [-1.04736221 39.01767452 -0.06482972], [-21.32700118   2.48767803  10.43334934]
150, 402.7329857311273, 410.4769834606289, [-0.91529911 38.93377048  0.10676491], [13.20630981 -8.3904039  17.15946311]
151, 702.0862313012105, 409.9152320125265, [-0.88492391 39.03203038 -0.07988527], [  3.03752036   9.82598996 -18.66501791]
152, 389.0121020053879, 410.6664641406644, [-1.01650737 38.91666097 -0.04685198], [-13.15834568 -11.53694133   3.30332907]
153, 605.3494679572407, 410.2213732109087, [-0.88706165 38.9981525   0.06704328], [12.94457129  8.14915275 11.38952629]
154, 304.9283456210777, 410.14395305511493, [-0.82762806 39.0556503   0.17124136], [ 5.94335887  5.74978024 10.41980742]
155, 418.25889352353687, 409.83051394095224, [-8.42852205e-01  3.91671118e+01  4.92936756e-03], [ -1.52241406  11.14614609 -16.63119882]
156, 189.54873397875073, 409.97053896739845, [-0.81942682 39.25450925  0.13374802], [ 2.34253878  8.73974859 12.88186475]
157, 422.9045884548521, 410.53138833980125, [-0.96096856 39.49198004  0.06069629], [-14.15417477  23.74707884  -7.30517286]
158, 323.26510008165735, 409.96926314460165, [-0.80856541 39.54022136  0.12420165], [15.24031506  4.82413249  6.35053639]
159, 474.1721833743398, 410.118459948916, [-9.05534197e-01  3.92305237e+01  8.80334199e-03], [ -9.6968783  -30.96976644 -11.53983084]
160, 238.53576589085296, 410.92010377194214, [-1.03010988 39.17887062  0.10902448], [-12.4575681   -5.16530804  10.02211381]
161, 288.12364387332593, 411.7044845869803, [-1.12152165 39.13893955  0.25286571], [-9.14117757 -3.99310657 14.38412272]
162, 310.1051245044979, 412.7650523869252, [-1.34121946 39.23912041  0.21654165], [-21.9697806   10.01808629  -3.63240623]
163, 274.307907920903, 411.7949604435279, [-1.22364916 39.19838782  0.05428025], [ 11.75703023  -4.07325967 -16.22613971]
164, 356.23725079596227, 412.33814342917793, [-1.30284077 39.27519471  0.11516658], [-7.91916169  7.6806897   6.08863302]
165, 350.84349708502504, 411.33609692027045, [-1.13083562 39.07614203  0.05087539], [ 17.2005154  -19.90526779  -6.42911914]
166, 348.2795375399091, 411.49491944347074, [-1.10318133 39.10245354  0.19693503], [ 2.76542918  2.63115075 14.60596418]
167, 801.4275150344159, 411.10440292496895, [-1.15817306 39.14637593 -0.14968076], [ -5.49917338   4.39223914 -34.66157861]
168, 191.60351462593832, 411.3304043301248, [-1.20100398 39.08769497 -0.1570731 ], [-4.2830917  -5.86809624 -0.73923395]
169, 503.01747873015927, 410.9469209555918, [-1.13876822 38.98641534 -0.22392538], [  6.22357584 -10.12796323  -6.68522871]
170, 553.5059646013248, 411.7377329417743, [-1.21927813 38.77047495 -0.08996147], [ -8.05099122 -21.59403905  13.39639137]
171, 341.53003085157616, 412.246114676367, [-1.31508728 38.87553747 -0.04170649], [-9.58091427 10.50625203  4.82549825]
172, 227.5217378609437, 412.40551266982266, [-1.33176926 39.15910716  0.06511821], [-1.66819835 28.35696917 10.68246999]
173, 207.17519251272034, 412.5662599391928, [-1.30779324 39.11739115  0.19932653], [ 2.39760232 -4.17160136 13.4208315 ]
174, 262.4834271250332, 412.11720109576527, [-1.24322847 39.11041803  0.15178166], [ 6.45647623 -0.69731154 -4.75448621]
175, 409.51488180107026, 411.21328459609657, [-1.0811945  39.18418037  0.12860626], [16.20339727  7.37623364 -2.31754085]
176, 282.3227056477799, 410.9435680886748, [-1.02564035 39.20058671  0.13251777], [5.5554151  1.64063382 0.39115105]
177, 296.8853292336891, 410.5953383916728, [-0.94849648 39.2974058   0.14666718], [7.71438668 9.68190926 1.41494107]
178, 111.05328213250462, 410.3263991654378, [-0.90659796 39.31638334  0.11206614], [ 4.18985224  1.89775418 -3.46010419]
179, 391.90790036241503, 409.8383267380703, [-0.81169023 39.37554477  0.08223301], [ 9.49077275  5.91614264 -2.98331273]
180, 797.1306004650678, 410.2408528788617, [-0.88183894 39.29691148  0.12699019], [-7.01487045 -7.86332849  4.47571826]
181, 375.69998936754973, 411.1526630964005, [-1.09057282 39.30208581  0.07854121], [-20.8733882    0.51743276  -4.8448978 ]
182, 497.7095098691049, 411.118642072195, [-1.06544506 39.2203597   0.12342429], [ 2.51277646 -8.17261105  4.48830819]
183, 415.9396822201502, 412.4393790108879, [-1.19259724 39.13565017  0.40040461], [-12.71521874  -8.47095323  27.69803131]
184, 375.80372805713756, 412.63447467210915, [-1.21523125 39.18383456  0.43451309], [-2.26340071  4.81843962  3.4108484 ]
185, 310.5056776970384, 412.4845729747098, [-1.16542791 39.30293319  0.47996254], [ 4.98033413 11.90986267  4.54494525]
186, 154.2514171352245, 412.7448575412204, [-1.21956612 39.37961155  0.4701575 ], [-5.41382132  7.66783596 -0.98050408]
187, 684.6418521390706, 412.1685605682016, [-1.08861457 39.27942063  0.50583537], [ 13.09515491 -10.01909201   3.56778713]
188, 216.07189424635013, 412.85539929322044, [-1.16509137 39.28346353  0.60826538], [-7.64767961  0.40428962 10.24300071]
189, 376.83385019436577, 412.97099700385405, [-1.1285272  39.26863636  0.70420766], [ 3.65641692 -1.48271612  9.5942279 ]
190, 300.50895415777353, 413.055330009053, [-1.08258867 39.54667233  0.7894001 ], [ 4.59385327 27.80359678  8.51924418]
191, 517.6170038359148, 413.4431074323745, [-0.98589012 39.63355742  1.02011315], [ 9.66985514  8.68850877 23.07130501]
192, 287.43731210964927, 412.98772151426687, [-0.98020718 39.72990687  0.88537674], [  0.56829327   9.63494465 -13.4736412 ]
193, 387.00938180117885, 413.74130371813493, [-1.08947212 39.82020163  0.92580371], [-10.92649394   9.02947633   4.04269695]
194, 482.11426603156906, 412.51919401431667, [-0.95827593 39.7641611   0.76909022], [ 13.11961924  -5.60405251 -15.67134862]
195, 340.44813563314193, 411.9119735489951, [-0.96915787 39.54393016  0.60241212], [ -1.08819396 -22.02309413 -16.66781049]
196, 269.6138997318952, 411.7671414516368, [-0.967268   39.41769744  0.56954693], [  0.18898735 -12.62327219  -3.28651927]
197, 683.5807394440883, 411.89391153742787, [-1.01640254 39.23633437  0.53197781], [ -4.91345386 -18.13630674  -3.75691195]
198, 633.5003391307185, 412.89765747542367, [-1.11894602 38.9618702   0.65222021], [-10.25434894 -27.44641754  12.02424079]
199, 512.0227518186152, 413.4408862633765, [-1.25623234 39.02269731  0.61413264], [-13.72863137   6.08271102  -3.80875772]
